Entity,Code,Day,people_vaccinated
Bahrain,BHR,2021-03-22,428240
Bahrain,BHR,2021-03-23,439433
Bahrain,BHR,2021-03-24,452551
Bahrain,BHR,2021-03-25,464040
Bahrain,BHR,2021-03-26,471927
Bahrain,BHR,2021-03-27,478094
Bahrain,BHR,2021-03-28,487640
Bahrain,BHR,2021-03-29,496492
Bahrain,BHR,2021-03-30,502541
Bahrain,BHR,2021-03-31,510877
Bahrain,BHR,2021-04-01,517603
Bahrain,BHR,2021-04-02,522955
Bahrain,BHR,2021-04-03,527339
Bahrain,BHR,2021-04-04,530415
Bahrain,BHR,2021-04-05,534356
Bahrain,BHR,2021-04-06,539956
Bahrain,BHR,2021-04-07,546540
Bahrain,BHR,2021-04-08,552084
Bahrain,BHR,2021-04-09,557298
Bahrain,BHR,2021-04-10,562253
Bahrain,BHR,2021-04-11,565171
Bahrain,BHR,2021-04-12,568892
Bahrain,BHR,2021-04-13,573564
Bahrain,BHR,2021-04-14,578085
Bahrain,BHR,2021-04-15,582461
Bahrain,BHR,2021-04-16,586279
Bahrain,BHR,2021-04-17,591761
Bahrain,BHR,2021-04-18,602644
Bahrain,BHR,2021-04-19,612834
Bahrain,BHR,2021-04-20,627047
Bahrain,BHR,2021-04-21,637548
Bahrain,BHR,2021-04-22,642572
Bahrain,BHR,2021-04-23,646919
Bahrain,BHR,2021-04-24,652170
Bahrain,BHR,2021-04-25,659990
Bahrain,BHR,2021-04-26,667979
Bahrain,BHR,2021-04-27,676945
Bahrain,BHR,2021-04-28,681686
Bahrain,BHR,2021-04-29,685353
Bahrain,BHR,2021-04-30,693423
Bahrain,BHR,2021-05-01,701922
Bahrain,BHR,2021-05-02,717024
Bahrain,BHR,2021-05-03,732644
Bahrain,BHR,2021-05-04,747409
Bahrain,BHR,2021-05-05,759975
Bahrain,BHR,2021-05-06,772205
Bahrain,BHR,2021-05-07,780894
Bahrain,BHR,2021-05-08,787455
Bahrain,BHR,2021-05-09,797181
Bahrain,BHR,2021-05-10,806143
Bahrain,BHR,2021-05-11,813728
Bangladesh,BGD,2021-01-26,0
Bangladesh,BGD,2021-01-27,26
Bangladesh,BGD,2021-01-28,567
Bangladesh,BGD,2021-02-07,31160
Bangladesh,BGD,2021-02-09,179318
Bangladesh,BGD,2021-02-10,337769
Bangladesh,BGD,2021-02-13,736680
Bangladesh,BGD,2021-02-14,906033
Bangladesh,BGD,2021-02-15,1132711
Bangladesh,BGD,2021-02-16,1359613
Bangladesh,BGD,2021-02-17,1586368
Bangladesh,BGD,2021-02-18,1848313
Bangladesh,BGD,2021-02-20,2082877
Bangladesh,BGD,2021-02-22,2308157
Bangladesh,BGD,2021-02-23,2491053
Bangladesh,BGD,2021-02-24,2673038
Bangladesh,BGD,2021-02-25,2850940
Bangladesh,BGD,2021-02-27,2984773
Bangladesh,BGD,2021-02-28,3110525
Bangladesh,BGD,2021-03-02,3341505
Bangladesh,BGD,2021-03-04,3581169
Bangladesh,BGD,2021-03-07,3682152
Bangladesh,BGD,2021-03-09,4013963
Bangladesh,BGD,2021-03-11,4218127
Bangladesh,BGD,2021-03-14,4398094
Bangladesh,BGD,2021-03-16,4580391
Bangladesh,BGD,2021-03-18,4687824
Bangladesh,BGD,2021-03-20,4760747
Bangladesh,BGD,2021-03-22,4911902
Bangladesh,BGD,2021-03-24,5069049
Bangladesh,BGD,2021-03-25,5139456
Bangladesh,BGD,2021-03-29,5319679
Bangladesh,BGD,2021-03-31,5370431
Bangladesh,BGD,2021-04-01,5412691
Bangladesh,BGD,2021-04-03,5452634
Bangladesh,BGD,2021-04-04,5498172
Bangladesh,BGD,2021-04-05,5539494
Bangladesh,BGD,2021-04-07,5568703
Bangladesh,BGD,2021-04-08,5583507
Bangladesh,BGD,2021-04-10,5603450
Bangladesh,BGD,2021-04-11,5627107
Bangladesh,BGD,2021-04-12,5649563
Bangladesh,BGD,2021-04-15,5686885
Bangladesh,BGD,2021-04-18,5714090
Bangladesh,BGD,2021-04-20,5745085
Bangladesh,BGD,2021-04-22,5778686
Bangladesh,BGD,2021-04-24,5798880
Bangladesh,BGD,2021-04-25,5818400
Bangladesh,BGD,2021-04-26,5819291
Bangladesh,BGD,2021-04-27,5819616
Bangladesh,BGD,2021-04-28,5819646
Bangladesh,BGD,2021-04-29,5819656
Bangladesh,BGD,2021-05-02,5819709
Bangladesh,BGD,2021-05-03,5819719
Bangladesh,BGD,2021-05-04,5819757
Bangladesh,BGD,2021-05-05,5819811
Bangladesh,BGD,2021-05-06,5819854
Bangladesh,BGD,2021-05-08,5819856
Bangladesh,BGD,2021-05-09,5819900
Barbados,BRB,2021-02-15,4490
Barbados,BRB,2021-02-16,6683
Barbados,BRB,2021-02-17,9115
Barbados,BRB,2021-02-18,11494
Barbados,BRB,2021-02-19,14411
Barbados,BRB,2021-02-20,15837
Barbados,BRB,2021-02-21,16544
Barbados,BRB,2021-02-22,19089
Barbados,BRB,2021-02-23,22037
Barbados,BRB,2021-02-24,25578
Barbados,BRB,2021-02-25,29283
Barbados,BRB,2021-02-26,33633
Barbados,BRB,2021-02-27,36749
Barbados,BRB,2021-02-28,38615
Barbados,BRB,2021-03-01,41125
Barbados,BRB,2021-03-02,43235
Barbados,BRB,2021-03-03,44859
Barbados,BRB,2021-03-04,46442
Barbados,BRB,2021-03-05,48480
Barbados,BRB,2021-03-06,48886
Barbados,BRB,2021-03-07,49317
Barbados,BRB,2021-03-08,49393
Barbados,BRB,2021-03-09,49757
Barbados,BRB,2021-03-10,50263
Barbados,BRB,2021-03-11,50703
Barbados,BRB,2021-03-12,50980
Barbados,BRB,2021-03-13,51595
Barbados,BRB,2021-03-14,52290
Barbados,BRB,2021-03-15,53129
Barbados,BRB,2021-03-16,54631
Barbados,BRB,2021-03-17,56018
Barbados,BRB,2021-03-18,58214
Barbados,BRB,2021-03-19,60206
Barbados,BRB,2021-03-20,61108
Barbados,BRB,2021-03-21,61752
Barbados,BRB,2021-03-22,61781
Barbados,BRB,2021-03-23,62765
Barbados,BRB,2021-03-25,62802
Barbados,BRB,2021-03-26,63689
Barbados,BRB,2021-03-29,63711
Barbados,BRB,2021-03-30,63715
Barbados,BRB,2021-03-31,63728
Barbados,BRB,2021-04-01,63735
Barbados,BRB,2021-04-02,63738
Barbados,BRB,2021-04-07,63747
Barbados,BRB,2021-04-08,64645
Barbados,BRB,2021-04-09,65867
Barbados,BRB,2021-04-10,65873
Barbados,BRB,2021-04-14,66069
Barbados,BRB,2021-04-15,66900
Barbados,BRB,2021-04-16,68480
Barbados,BRB,2021-04-17,69490
Barbados,BRB,2021-04-18,70758
Barbados,BRB,2021-04-19,70884
Barbados,BRB,2021-04-20,71134
Barbados,BRB,2021-04-21,71350
Barbados,BRB,2021-04-22,71648
Barbados,BRB,2021-04-23,71881
Barbados,BRB,2021-04-24,72728
Barbados,BRB,2021-04-25,73590
Barbados,BRB,2021-04-26,73677
Barbados,BRB,2021-04-27,73808
Barbados,BRB,2021-04-28,73931
Barbados,BRB,2021-04-29,74040
Barbados,BRB,2021-04-30,74218
Barbados,BRB,2021-05-01,74608
Barbados,BRB,2021-05-02,74886
Barbados,BRB,2021-05-03,75006
Barbados,BRB,2021-05-04,75148
Barbados,BRB,2021-05-05,75296
Barbados,BRB,2021-05-06,75360
Barbados,BRB,2021-05-07,75452
Barbados,BRB,2021-05-08,75476
Barbados,BRB,2021-05-09,75491
Barbados,BRB,2021-05-10,75537
Belarus,BLR,2020-12-28,0
Belarus,BLR,2021-02-18,20944
Belarus,BLR,2021-03-12,20944
Belarus,BLR,2021-03-26,40518
Belarus,BLR,2021-04-09,92000
Belarus,BLR,2021-04-23,244000
Belgium,BEL,2020-12-28,298
Belgium,BEL,2020-12-29,300
Belgium,BEL,2020-12-30,778
Belgium,BEL,2020-12-31,788
Belgium,BEL,2021-01-01,796
Belgium,BEL,2021-01-02,797
Belgium,BEL,2021-01-04,799
Belgium,BEL,2021-01-05,2502
Belgium,BEL,2021-01-06,6386
Belgium,BEL,2021-01-07,14571
Belgium,BEL,2021-01-08,23817
Belgium,BEL,2021-01-09,27024
Belgium,BEL,2021-01-10,27425
Belgium,BEL,2021-01-11,33006
Belgium,BEL,2021-01-12,48715
Belgium,BEL,2021-01-13,70142
Belgium,BEL,2021-01-14,93372
Belgium,BEL,2021-01-15,116691
Belgium,BEL,2021-01-16,121852
Belgium,BEL,2021-01-17,125153
Belgium,BEL,2021-01-18,136076
Belgium,BEL,2021-01-19,155151
Belgium,BEL,2021-01-20,176088
Belgium,BEL,2021-01-21,206211
Belgium,BEL,2021-01-22,235937
Belgium,BEL,2021-01-23,244247
Belgium,BEL,2021-01-24,246122
Belgium,BEL,2021-01-25,257383
Belgium,BEL,2021-01-26,268362
Belgium,BEL,2021-01-27,281444
Belgium,BEL,2021-01-28,297037
Belgium,BEL,2021-01-29,309169
Belgium,BEL,2021-01-30,310767
Belgium,BEL,2021-01-31,311343
Belgium,BEL,2021-02-01,315272
Belgium,BEL,2021-02-02,325412
Belgium,BEL,2021-02-03,335484
Belgium,BEL,2021-02-04,345420
Belgium,BEL,2021-02-05,353436
Belgium,BEL,2021-02-06,354695
Belgium,BEL,2021-02-07,355008
Belgium,BEL,2021-02-08,357356
Belgium,BEL,2021-02-09,365437
Belgium,BEL,2021-02-10,372000
Belgium,BEL,2021-02-11,380001
Belgium,BEL,2021-02-12,386498
Belgium,BEL,2021-02-13,387065
Belgium,BEL,2021-02-14,387138
Belgium,BEL,2021-02-15,389191
Belgium,BEL,2021-02-16,393209
Belgium,BEL,2021-02-17,400305
Belgium,BEL,2021-02-18,411221
Belgium,BEL,2021-02-19,428953
Belgium,BEL,2021-02-20,433303
Belgium,BEL,2021-02-21,435192
Belgium,BEL,2021-02-22,444914
Belgium,BEL,2021-02-23,457081
Belgium,BEL,2021-02-24,471904
Belgium,BEL,2021-02-25,494563
Belgium,BEL,2021-02-26,519550
Belgium,BEL,2021-02-27,523144
Belgium,BEL,2021-02-28,523727
Belgium,BEL,2021-03-01,534384
Belgium,BEL,2021-03-02,551000
Belgium,BEL,2021-03-03,574718
Belgium,BEL,2021-03-04,615305
Belgium,BEL,2021-03-05,652627
Belgium,BEL,2021-03-06,660265
Belgium,BEL,2021-03-07,661558
Belgium,BEL,2021-03-08,676807
Belgium,BEL,2021-03-09,698316
Belgium,BEL,2021-03-10,724991
Belgium,BEL,2021-03-11,768834
Belgium,BEL,2021-03-12,799492
Belgium,BEL,2021-03-13,807035
Belgium,BEL,2021-03-14,807177
Belgium,BEL,2021-03-15,832943
Belgium,BEL,2021-03-16,875406
Belgium,BEL,2021-03-17,914521
Belgium,BEL,2021-03-18,972554
Belgium,BEL,2021-03-19,1020754
Belgium,BEL,2021-03-20,1041536
Belgium,BEL,2021-03-21,1041927
Belgium,BEL,2021-03-22,1069207
Belgium,BEL,2021-03-23,1111417
Belgium,BEL,2021-03-24,1162512
Belgium,BEL,2021-03-25,1220227
Belgium,BEL,2021-03-26,1270105
Belgium,BEL,2021-03-27,1288470
Belgium,BEL,2021-03-28,1289859
Belgium,BEL,2021-03-29,1308069
Belgium,BEL,2021-03-30,1334337
Belgium,BEL,2021-03-31,1407621
Belgium,BEL,2021-04-01,1484331
Belgium,BEL,2021-04-02,1548733
Belgium,BEL,2021-04-03,1568172
Belgium,BEL,2021-04-04,1568184
Belgium,BEL,2021-04-05,1580130
Belgium,BEL,2021-04-06,1617743
Belgium,BEL,2021-04-07,1655716
Belgium,BEL,2021-04-08,1764120
Belgium,BEL,2021-04-09,1882684
Belgium,BEL,2021-04-10,1946635
Belgium,BEL,2021-04-11,1950193
Belgium,BEL,2021-04-12,1989775
Belgium,BEL,2021-04-13,2053687
Belgium,BEL,2021-04-14,2129402
Belgium,BEL,2021-04-15,2214103
Belgium,BEL,2021-04-16,2290538
Belgium,BEL,2021-04-17,2342815
Belgium,BEL,2021-04-18,2348713
Belgium,BEL,2021-04-19,2405250
Belgium,BEL,2021-04-20,2452216
Belgium,BEL,2021-04-21,2539387
Belgium,BEL,2021-04-22,2628333
Belgium,BEL,2021-04-23,2692578
Belgium,BEL,2021-04-24,2737000
Belgium,BEL,2021-04-25,2743258
Belgium,BEL,2021-04-26,2799144
Belgium,BEL,2021-04-27,2837325
Belgium,BEL,2021-04-28,2916521
Belgium,BEL,2021-04-29,3002900
Belgium,BEL,2021-04-30,3063193
Belgium,BEL,2021-05-01,3102849
Belgium,BEL,2021-05-02,3106326
Belgium,BEL,2021-05-03,3172323
Belgium,BEL,2021-05-04,3238362
Belgium,BEL,2021-05-05,3321316
Belgium,BEL,2021-05-06,3408308
Belgium,BEL,2021-05-07,3506357
Belgium,BEL,2021-05-08,3586665
Belgium,BEL,2021-05-09,3594493
Belgium,BEL,2021-05-10,3664377
Belgium,BEL,2021-05-11,3704273
Belize,BLZ,2021-02-28,0
Belize,BLZ,2021-03-02,417
Belize,BLZ,2021-03-03,673
Belize,BLZ,2021-03-04,817
Belize,BLZ,2021-03-05,996
Belize,BLZ,2021-03-09,1466
Belize,BLZ,2021-03-10,2489
Belize,BLZ,2021-03-11,4933
Belize,BLZ,2021-03-12,7444
Belize,BLZ,2021-03-15,9585
Belize,BLZ,2021-03-16,10972
Belize,BLZ,2021-03-17,11943
Belize,BLZ,2021-03-18,13150
Belize,BLZ,2021-03-19,15006
Belize,BLZ,2021-03-22,16202
Belize,BLZ,2021-03-23,17282
Belize,BLZ,2021-03-24,18182
Belize,BLZ,2021-03-26,20411
Belize,BLZ,2021-03-31,22067
Belize,BLZ,2021-04-07,23958
Belize,BLZ,2021-04-09,27353
Belize,BLZ,2021-04-12,28188
Belize,BLZ,2021-04-13,29939
Belize,BLZ,2021-04-15,33180
Belize,BLZ,2021-04-16,34262
Belize,BLZ,2021-04-20,35990
Belize,BLZ,2021-04-21,37097
Belize,BLZ,2021-04-22,38176
Belize,BLZ,2021-04-23,39330
Belize,BLZ,2021-04-27,41014
Belize,BLZ,2021-04-28,42100
Belize,BLZ,2021-05-03,44548
Belize,BLZ,2021-05-05,46067
Belize,BLZ,2021-05-06,46659
Belize,BLZ,2021-05-07,47675
Bermuda,BMU,2021-01-10,0
Bermuda,BMU,2021-01-16,1665
Bermuda,BMU,2021-01-23,2932
Bermuda,BMU,2021-01-30,4897
Bermuda,BMU,2021-02-06,7504
Bermuda,BMU,2021-02-09,8400
Bermuda,BMU,2021-02-22,12304
Bermuda,BMU,2021-02-27,13659
Bermuda,BMU,2021-03-03,15294
Bermuda,BMU,2021-03-10,17395
Bermuda,BMU,2021-03-15,18807
Bermuda,BMU,2021-03-22,21049
Bermuda,BMU,2021-03-27,22417
Bermuda,BMU,2021-04-04,23791
Bermuda,BMU,2021-04-10,25781
Bermuda,BMU,2021-04-19,30094
Bermuda,BMU,2021-04-26,32129
Bermuda,BMU,2021-05-02,32877
Bhutan,BTN,2021-03-26,0
Bhutan,BTN,2021-03-27,85949
Bhutan,BTN,2021-03-28,183271
Bhutan,BTN,2021-03-29,274703
Bhutan,BTN,2021-03-30,340917
Bhutan,BTN,2021-03-31,394765
Bhutan,BTN,2021-04-01,434837
Bhutan,BTN,2021-04-02,453595
Bhutan,BTN,2021-04-03,459752
Bhutan,BTN,2021-04-04,466811
Bhutan,BTN,2021-04-05,468297
Bhutan,BTN,2021-04-06,469664
Bhutan,BTN,2021-04-07,470976
Bhutan,BTN,2021-04-08,472139
Bhutan,BTN,2021-04-09,473393
Bhutan,BTN,2021-04-10,474175
Bhutan,BTN,2021-04-11,474303
Bhutan,BTN,2021-04-12,475651
Bhutan,BTN,2021-04-13,476740
Bhutan,BTN,2021-04-14,477060
Bhutan,BTN,2021-04-15,477631
Bhutan,BTN,2021-04-16,478219
Bhutan,BTN,2021-04-17,478495
Bhutan,BTN,2021-04-18,478533
Bhutan,BTN,2021-04-19,478879
Bhutan,BTN,2021-04-20,479032
Bhutan,BTN,2021-04-21,479333
Bhutan,BTN,2021-04-22,479354
Bhutan,BTN,2021-04-23,479495
Bhutan,BTN,2021-04-24,479679
Bhutan,BTN,2021-04-25,479686
Bhutan,BTN,2021-04-26,480035
Bhutan,BTN,2021-04-27,480181
Bhutan,BTN,2021-04-28,480237
Bhutan,BTN,2021-04-29,480330
Bhutan,BTN,2021-04-30,480422
Bhutan,BTN,2021-05-01,480498
Bhutan,BTN,2021-05-02,480498
Bhutan,BTN,2021-05-04,480818
Bhutan,BTN,2021-05-05,480971
Bhutan,BTN,2021-05-06,481107
Bhutan,BTN,2021-05-07,481400
Bhutan,BTN,2021-05-08,481491
Bhutan,BTN,2021-05-10,481617
Bhutan,BTN,2021-05-11,481768
Bolivia,BOL,2021-03-02,10325
Bolivia,BOL,2021-03-03,10325
Bolivia,BOL,2021-03-04,10325
Bolivia,BOL,2021-03-05,10325
Bolivia,BOL,2021-03-06,96397
Bolivia,BOL,2021-03-07,97120
Bolivia,BOL,2021-03-08,102236
Bolivia,BOL,2021-03-09,109210
Bolivia,BOL,2021-03-10,117011
Bolivia,BOL,2021-03-11,122348
Bolivia,BOL,2021-03-12,127199
Bolivia,BOL,2021-03-13,127836
Bolivia,BOL,2021-03-14,128267
Bolivia,BOL,2021-03-15,131814
Bolivia,BOL,2021-03-16,136032
Bolivia,BOL,2021-03-17,140532
Bolivia,BOL,2021-03-18,144816
Bolivia,BOL,2021-03-19,148045
Bolivia,BOL,2021-03-20,148588
Bolivia,BOL,2021-03-21,148975
Bolivia,BOL,2021-03-22,151952
Bolivia,BOL,2021-03-23,155962
Bolivia,BOL,2021-03-24,160904
Bolivia,BOL,2021-03-25,166737
Bolivia,BOL,2021-03-26,173264
Bolivia,BOL,2021-03-27,174799
Bolivia,BOL,2021-03-28,175169
Bolivia,BOL,2021-03-29,180484
Bolivia,BOL,2021-03-30,186985
Bolivia,BOL,2021-03-31,194880
Bolivia,BOL,2021-04-01,203103
Bolivia,BOL,2021-04-02,204097
Bolivia,BOL,2021-04-03,205115
Bolivia,BOL,2021-04-04,206003
Bolivia,BOL,2021-04-05,215926
Bolivia,BOL,2021-04-06,229556
Bolivia,BOL,2021-04-07,245763
Bolivia,BOL,2021-04-08,263732
Bolivia,BOL,2021-04-09,282801
Bolivia,BOL,2021-04-10,287004
Bolivia,BOL,2021-04-11,289353
Bolivia,BOL,2021-04-12,302991
Bolivia,BOL,2021-04-13,317701
Bolivia,BOL,2021-04-14,333137
Bolivia,BOL,2021-04-15,348591
Bolivia,BOL,2021-04-16,365333
Bolivia,BOL,2021-04-17,370483
Bolivia,BOL,2021-04-18,373139
Bolivia,BOL,2021-04-19,385889
Bolivia,BOL,2021-04-20,400087
Bolivia,BOL,2021-04-21,413643
Bolivia,BOL,2021-04-22,431138
Bolivia,BOL,2021-04-23,456643
Bolivia,BOL,2021-04-24,465823
Bolivia,BOL,2021-04-25,469586
Bolivia,BOL,2021-04-26,490495
Bolivia,BOL,2021-04-27,516958
Bolivia,BOL,2021-04-28,547471
Bolivia,BOL,2021-05-01,614600
Bolivia,BOL,2021-05-03,637694
Bolivia,BOL,2021-05-04,663041
Bolivia,BOL,2021-05-05,689633
Bolivia,BOL,2021-05-06,710240
Bolivia,BOL,2021-05-07,728194
Bolivia,BOL,2021-05-08,733305
Bolivia,BOL,2021-05-09,734162
Bolivia,BOL,2021-05-10,741658
Bosnia and Herzegovina,BIH,2021-02-11,0
Bosnia and Herzegovina,BIH,2021-04-09,15000
Bosnia and Herzegovina,BIH,2021-04-26,63376
Bosnia and Herzegovina,BIH,2021-04-27,83260
Botswana,BWA,2021-03-25,0
Botswana,BWA,2021-04-02,12945
Botswana,BWA,2021-04-09,17808
Botswana,BWA,2021-04-12,25040
Botswana,BWA,2021-04-16,36652
Botswana,BWA,2021-04-19,41612
Botswana,BWA,2021-04-23,47160
Botswana,BWA,2021-04-26,48411
Botswana,BWA,2021-04-30,49882
Botswana,BWA,2021-05-07,53375
Brazil,BRA,2021-01-16,0
Brazil,BRA,2021-01-17,112
Brazil,BRA,2021-01-18,1109
Brazil,BRA,2021-01-19,11470
Brazil,BRA,2021-01-20,28543
Brazil,BRA,2021-01-21,136519
Brazil,BRA,2021-01-22,245877
Brazil,BRA,2021-01-23,537774
Brazil,BRA,2021-01-24,604722
Brazil,BRA,2021-01-25,700608
Brazil,BRA,2021-01-26,848883
Brazil,BRA,2021-01-27,1129885
Brazil,BRA,2021-01-28,1450900
Brazil,BRA,2021-01-29,1656851
Brazil,BRA,2021-01-30,1923813
Brazil,BRA,2021-01-31,2046523
Brazil,BRA,2021-02-01,2107624
Brazil,BRA,2021-02-02,2292551
Brazil,BRA,2021-02-03,2521704
Brazil,BRA,2021-02-04,3073057
Brazil,BRA,2021-02-05,3074906
Brazil,BRA,2021-02-06,3399421
Brazil,BRA,2021-02-07,3534004
Brazil,BRA,2021-02-08,3579850
Brazil,BRA,2021-02-09,3786591
Brazil,BRA,2021-02-10,4069677
Brazil,BRA,2021-02-11,4326075
Brazil,BRA,2021-02-12,4586270
Brazil,BRA,2021-02-13,4946738
Brazil,BRA,2021-02-14,5042713
Brazil,BRA,2021-02-15,5076110
Brazil,BRA,2021-02-16,5324317
Brazil,BRA,2021-02-17,5326007
Brazil,BRA,2021-02-18,5482925
Brazil,BRA,2021-02-19,5640483
Brazil,BRA,2021-02-20,5756361
Brazil,BRA,2021-02-21,5817908
Brazil,BRA,2021-02-22,5857080
Brazil,BRA,2021-02-23,6002873
Brazil,BRA,2021-02-24,6116082
Brazil,BRA,2021-02-25,6202055
Brazil,BRA,2021-02-26,6346769
Brazil,BRA,2021-02-27,6437836
Brazil,BRA,2021-02-28,6518628
Brazil,BRA,2021-03-01,6542206
Brazil,BRA,2021-03-02,6806293
Brazil,BRA,2021-03-03,7114219
Brazil,BRA,2021-03-04,7417852
Brazil,BRA,2021-03-05,7701146
Brazil,BRA,2021-03-10,7851531
Brazil,BRA,2021-03-11,8092244
Brazil,BRA,2021-03-12,8360366
Brazil,BRA,2021-03-13,8512960
Brazil,BRA,2021-03-14,8561847
Brazil,BRA,2021-03-15,8919356
Brazil,BRA,2021-03-17,9451188
Brazil,BRA,2021-03-18,9709526
Brazil,BRA,2021-03-19,9970231
Brazil,BRA,2021-03-20,10099070
Brazil,BRA,2021-03-21,10168973
Brazil,BRA,2021-03-22,10609471
Brazil,BRA,2021-03-23,11559487
Brazil,BRA,2021-03-24,12148769
Brazil,BRA,2021-03-25,12639545
Brazil,BRA,2021-03-26,13053114
Brazil,BRA,2021-03-27,13487207
Brazil,BRA,2021-03-28,13659406
Brazil,BRA,2021-03-29,13988029
Brazil,BRA,2021-03-30,14112509
Brazil,BRA,2021-03-31,14921376
Brazil,BRA,2021-04-02,16099532
Brazil,BRA,2021-04-03,16377083
Brazil,BRA,2021-04-04,16472281
Brazil,BRA,2021-04-05,17128933
Brazil,BRA,2021-04-06,17791338
Brazil,BRA,2021-04-07,18859274
Brazil,BRA,2021-04-08,19386057
Brazil,BRA,2021-04-09,19886870
Brazil,BRA,2021-04-10,20513828
Brazil,BRA,2021-04-11,20654434
Brazil,BRA,2021-04-12,21080623
Brazil,BRA,2021-04-13,23602070
Brazil,BRA,2021-04-14,24197321
Brazil,BRA,2021-04-18,24350046
Brazil,BRA,2021-04-19,24776701
Brazil,BRA,2021-04-20,24805515
Brazil,BRA,2021-04-21,24918188
Brazil,BRA,2021-04-22,25340967
Brazil,BRA,2021-04-23,26398005
Brazil,BRA,2021-04-24,26687711
Brazil,BRA,2021-04-25,26873143
Brazil,BRA,2021-04-26,27345796
Brazil,BRA,2021-04-27,27920546
Brazil,BRA,2021-04-28,28312000
Brazil,BRA,2021-04-29,28778338
Brazil,BRA,2021-04-30,29149512
Brazil,BRA,2021-05-01,29336953
Brazil,BRA,2021-05-02,29421191
Brazil,BRA,2021-05-03,29865013
Brazil,BRA,2021-05-04,30658945
Brazil,BRA,2021-05-05,31265483
Brazil,BRA,2021-05-06,31504414
Brazil,BRA,2021-05-07,31722544
Brazil,BRA,2021-05-10,32101075
Brazil,BRA,2021-05-11,32647725
Brunei,BRN,2021-04-02,0
Brunei,BRN,2021-04-03,340
Brunei,BRN,2021-04-06,2323
Brunei,BRN,2021-04-23,10715
Brunei,BRN,2021-05-05,15043
Bulgaria,BGR,2020-12-29,1719
Bulgaria,BGR,2020-12-30,4608
Bulgaria,BGR,2021-01-01,4739
Bulgaria,BGR,2021-01-05,5448
Bulgaria,BGR,2021-01-06,7913
Bulgaria,BGR,2021-01-07,11117
Bulgaria,BGR,2021-01-08,13355
Bulgaria,BGR,2021-01-09,13473
Bulgaria,BGR,2021-01-11,14161
Bulgaria,BGR,2021-01-12,15780
Bulgaria,BGR,2021-01-13,17038
Bulgaria,BGR,2021-01-14,17686
Bulgaria,BGR,2021-01-15,18126
Bulgaria,BGR,2021-01-16,18332
Bulgaria,BGR,2021-01-17,18453
Bulgaria,BGR,2021-01-18,18524
Bulgaria,BGR,2021-01-19,19058
Bulgaria,BGR,2021-01-20,19834
Bulgaria,BGR,2021-01-21,20719
Bulgaria,BGR,2021-01-22,21496
Bulgaria,BGR,2021-01-23,21509
Bulgaria,BGR,2021-01-24,21533
Bulgaria,BGR,2021-01-25,22129
Bulgaria,BGR,2021-01-26,23667
Bulgaria,BGR,2021-01-27,25245
Bulgaria,BGR,2021-01-28,26753
Bulgaria,BGR,2021-01-29,27856
Bulgaria,BGR,2021-01-30,27957
Bulgaria,BGR,2021-01-31,28041
Bulgaria,BGR,2021-02-01,28978
Bulgaria,BGR,2021-02-02,30817
Bulgaria,BGR,2021-02-03,33691
Bulgaria,BGR,2021-02-04,36929
Bulgaria,BGR,2021-02-05,39468
Bulgaria,BGR,2021-02-06,39624
Bulgaria,BGR,2021-02-07,39646
Bulgaria,BGR,2021-02-08,41407
Bulgaria,BGR,2021-02-09,44482
Bulgaria,BGR,2021-02-10,47551
Bulgaria,BGR,2021-02-11,51435
Bulgaria,BGR,2021-02-12,54123
Bulgaria,BGR,2021-02-13,54646
Bulgaria,BGR,2021-02-14,54690
Bulgaria,BGR,2021-02-15,56113
Bulgaria,BGR,2021-02-16,58562
Bulgaria,BGR,2021-02-17,61813
Bulgaria,BGR,2021-02-18,65073
Bulgaria,BGR,2021-02-19,77518
Bulgaria,BGR,2021-02-20,81433
Bulgaria,BGR,2021-02-21,92381
Bulgaria,BGR,2021-02-22,103111
Bulgaria,BGR,2021-02-23,118549
Bulgaria,BGR,2021-02-24,136454
Bulgaria,BGR,2021-02-25,153793
Bulgaria,BGR,2021-02-26,167258
Bulgaria,BGR,2021-02-27,172393
Bulgaria,BGR,2021-02-28,175066
Bulgaria,BGR,2021-03-01,184764
Bulgaria,BGR,2021-03-02,202247
Bulgaria,BGR,2021-03-03,206296
Bulgaria,BGR,2021-03-04,221832
Bulgaria,BGR,2021-03-05,234526
Bulgaria,BGR,2021-03-06,237067
Bulgaria,BGR,2021-03-07,238575
Bulgaria,BGR,2021-03-08,243479
Bulgaria,BGR,2021-03-09,250507
Bulgaria,BGR,2021-03-10,256410
Bulgaria,BGR,2021-03-11,270587
Bulgaria,BGR,2021-03-12,279324
Bulgaria,BGR,2021-03-13,280137
Bulgaria,BGR,2021-03-14,280462
Bulgaria,BGR,2021-03-15,281713
Bulgaria,BGR,2021-03-16,284266
Bulgaria,BGR,2021-03-17,286950
Bulgaria,BGR,2021-03-18,289311
Bulgaria,BGR,2021-03-19,293176
Bulgaria,BGR,2021-03-20,295794
Bulgaria,BGR,2021-03-21,297681
Bulgaria,BGR,2021-03-22,302517
Bulgaria,BGR,2021-03-23,310415
Bulgaria,BGR,2021-03-24,321332
Bulgaria,BGR,2021-03-25,332467
Bulgaria,BGR,2021-03-26,343120
Bulgaria,BGR,2021-03-27,346392
Bulgaria,BGR,2021-03-28,348327
Bulgaria,BGR,2021-03-29,355220
