Entity,Code,Day,people_fully_vaccinated
Bermuda,BMU,2021-05-02,25216
Bolivia,BOL,2021-03-02,9162
Bolivia,BOL,2021-03-03,9540
Bolivia,BOL,2021-03-04,9700
Bolivia,BOL,2021-03-05,9785
Bolivia,BOL,2021-03-06,9785
Bolivia,BOL,2021-03-07,9785
Bolivia,BOL,2021-03-08,9830
Bolivia,BOL,2021-03-09,9870
Bolivia,BOL,2021-03-10,9878
Bolivia,BOL,2021-03-11,9938
Bolivia,BOL,2021-03-12,9951
Bolivia,BOL,2021-03-13,9951
Bolivia,BOL,2021-03-14,9951
Bolivia,BOL,2021-03-15,9996
Bolivia,BOL,2021-03-16,10007
Bolivia,BOL,2021-03-17,10061
Bolivia,BOL,2021-03-18,11129
Bolivia,BOL,2021-03-19,16939
Bolivia,BOL,2021-03-20,18572
Bolivia,BOL,2021-03-21,19502
Bolivia,BOL,2021-03-22,28235
Bolivia,BOL,2021-03-23,42142
Bolivia,BOL,2021-03-24,57297
Bolivia,BOL,2021-03-25,71441
Bolivia,BOL,2021-03-26,85907
Bolivia,BOL,2021-03-27,88315
Bolivia,BOL,2021-03-28,88718
Bolivia,BOL,2021-03-29,95326
Bolivia,BOL,2021-03-30,102366
Bolivia,BOL,2021-03-31,109305
Bolivia,BOL,2021-04-01,115012
Bolivia,BOL,2021-04-02,115968
Bolivia,BOL,2021-04-03,116692
Bolivia,BOL,2021-04-04,117078
Bolivia,BOL,2021-04-05,123707
Bolivia,BOL,2021-04-06,128368
Bolivia,BOL,2021-04-07,132692
Bolivia,BOL,2021-04-08,137072
Bolivia,BOL,2021-04-09,141041
Bolivia,BOL,2021-04-10,141498
Bolivia,BOL,2021-04-11,141665
Bolivia,BOL,2021-04-12,144426
Bolivia,BOL,2021-04-13,148195
Bolivia,BOL,2021-04-14,153217
Bolivia,BOL,2021-04-15,158820
Bolivia,BOL,2021-04-16,165163
Bolivia,BOL,2021-04-17,165891
Bolivia,BOL,2021-04-18,166091
Bolivia,BOL,2021-04-19,171505
Bolivia,BOL,2021-04-20,177124
Bolivia,BOL,2021-04-21,182723
Bolivia,BOL,2021-04-22,188656
Bolivia,BOL,2021-04-23,190475
Bolivia,BOL,2021-04-24,190790
Bolivia,BOL,2021-04-25,191024
Bolivia,BOL,2021-04-26,198159
Bolivia,BOL,2021-04-27,205988
Bolivia,BOL,2021-04-28,214573
Bolivia,BOL,2021-05-01,233549
Bolivia,BOL,2021-05-03,240869
Bolivia,BOL,2021-05-04,246822
Bolivia,BOL,2021-05-05,251786
Bolivia,BOL,2021-05-06,256306
Bolivia,BOL,2021-05-07,262106
Bolivia,BOL,2021-05-08,263991
Bolivia,BOL,2021-05-09,264656
Bolivia,BOL,2021-05-10,269323
Bosnia and Herzegovina,BIH,2021-04-27,23204
Brazil,BRA,2021-02-06,1962
Brazil,BRA,2021-02-07,19677
Brazil,BRA,2021-02-08,25688
Brazil,BRA,2021-02-09,33616
Brazil,BRA,2021-02-10,50655
Brazil,BRA,2021-02-11,80760
Brazil,BRA,2021-02-12,109866
Brazil,BRA,2021-02-13,178468
Brazil,BRA,2021-02-14,194230
Brazil,BRA,2021-02-15,217869
Brazil,BRA,2021-02-16,285620
Brazil,BRA,2021-02-17,557532
Brazil,BRA,2021-02-18,723755
Brazil,BRA,2021-02-19,894673
Brazil,BRA,2021-02-20,1056807
Brazil,BRA,2021-02-21,1132894
Brazil,BRA,2021-02-22,1171276
Brazil,BRA,2021-02-23,1294188
Brazil,BRA,2021-02-24,1435594
Brazil,BRA,2021-02-25,1596945
Brazil,BRA,2021-02-26,1755018
Brazil,BRA,2021-02-27,1884206
Brazil,BRA,2021-02-28,1914940
Brazil,BRA,2021-03-01,1923197
Brazil,BRA,2021-03-02,2034734
Brazil,BRA,2021-03-03,2163103
Brazil,BRA,2021-03-04,2321824
Brazil,BRA,2021-03-05,2468014
Brazil,BRA,2021-03-10,2510956
Brazil,BRA,2021-03-11,2648615
Brazil,BRA,2021-03-12,2789164
Brazil,BRA,2021-03-13,2849230
Brazil,BRA,2021-03-14,2860819
Brazil,BRA,2021-03-15,2976204
Brazil,BRA,2021-03-17,3231102
Brazil,BRA,2021-03-18,3303805
Brazil,BRA,2021-03-19,3365497
Brazil,BRA,2021-03-20,3380095
Brazil,BRA,2021-03-21,3393203
Brazil,BRA,2021-03-22,3507089
Brazil,BRA,2021-03-23,3649714
Brazil,BRA,2021-03-24,3795195
Brazil,BRA,2021-03-25,3917526
Brazil,BRA,2021-03-26,3979754
Brazil,BRA,2021-03-27,4031876
Brazil,BRA,2021-03-28,4047577
Brazil,BRA,2021-03-29,4094124
Brazil,BRA,2021-03-30,4110050
Brazil,BRA,2021-03-31,4234605
Brazil,BRA,2021-04-02,4533345
Brazil,BRA,2021-04-03,4579687
Brazil,BRA,2021-04-04,4597847
Brazil,BRA,2021-04-05,4832020
Brazil,BRA,2021-04-06,5059453
Brazil,BRA,2021-04-07,5338722
Brazil,BRA,2021-04-08,5595142
Brazil,BRA,2021-04-09,5848444
Brazil,BRA,2021-04-10,6035017
Brazil,BRA,2021-04-11,6086827
Brazil,BRA,2021-04-12,6352371
Brazil,BRA,2021-04-13,7199653
Brazil,BRA,2021-04-14,7506646
Brazil,BRA,2021-04-18,8597020
Brazil,BRA,2021-04-19,8978528
Brazil,BRA,2021-04-20,9001617
Brazil,BRA,2021-04-21,9140452
Brazil,BRA,2021-04-22,9683990
Brazil,BRA,2021-04-23,10714828
Brazil,BRA,2021-04-24,11042940
Brazil,BRA,2021-04-25,11153970
Brazil,BRA,2021-04-26,11641082
Brazil,BRA,2021-04-27,12248253
Brazil,BRA,2021-04-28,12691659
Brazil,BRA,2021-04-29,13211619
Brazil,BRA,2021-04-30,13549350
Brazil,BRA,2021-05-01,13699226
Brazil,BRA,2021-05-02,13752165
Brazil,BRA,2021-05-03,14097146
Brazil,BRA,2021-05-04,14614880
Brazil,BRA,2021-05-05,14920206
Brazil,BRA,2021-05-06,15037978
Brazil,BRA,2021-05-07,15152916
Brazil,BRA,2021-05-10,15264273
Brazil,BRA,2021-05-11,15545747
Brunei,BRN,2021-05-05,862
Bulgaria,BGR,2021-01-18,1114
Bulgaria,BGR,2021-01-19,3168
Bulgaria,BGR,2021-01-20,4293
Bulgaria,BGR,2021-01-21,4532
Bulgaria,BGR,2021-01-22,4605
Bulgaria,BGR,2021-01-23,4610
Bulgaria,BGR,2021-01-24,4610
Bulgaria,BGR,2021-01-25,4669
Bulgaria,BGR,2021-01-26,5455
Bulgaria,BGR,2021-01-27,7672
Bulgaria,BGR,2021-01-28,10883
Bulgaria,BGR,2021-01-29,12949
Bulgaria,BGR,2021-01-30,13063
Bulgaria,BGR,2021-01-31,13084
Bulgaria,BGR,2021-02-01,13656
Bulgaria,BGR,2021-02-02,15100
Bulgaria,BGR,2021-02-03,16433
Bulgaria,BGR,2021-02-04,17096
Bulgaria,BGR,2021-02-05,17392
Bulgaria,BGR,2021-02-06,17392
Bulgaria,BGR,2021-02-07,17392
Bulgaria,BGR,2021-02-08,17481
Bulgaria,BGR,2021-02-09,17946
Bulgaria,BGR,2021-02-10,18612
Bulgaria,BGR,2021-02-11,19688
Bulgaria,BGR,2021-02-12,20571
Bulgaria,BGR,2021-02-13,20674
Bulgaria,BGR,2021-02-14,20698
Bulgaria,BGR,2021-02-15,21323
Bulgaria,BGR,2021-02-16,22776
Bulgaria,BGR,2021-02-17,24107
Bulgaria,BGR,2021-02-18,25441
Bulgaria,BGR,2021-02-19,26750
Bulgaria,BGR,2021-02-20,26923
Bulgaria,BGR,2021-02-21,26973
Bulgaria,BGR,2021-02-22,27952
Bulgaria,BGR,2021-02-23,29677
Bulgaria,BGR,2021-02-24,32008
Bulgaria,BGR,2021-02-25,34719
Bulgaria,BGR,2021-02-26,37181
Bulgaria,BGR,2021-02-27,37367
Bulgaria,BGR,2021-02-28,37379
Bulgaria,BGR,2021-03-01,38775
Bulgaria,BGR,2021-03-02,41525
Bulgaria,BGR,2021-03-03,41873
Bulgaria,BGR,2021-03-04,46712
Bulgaria,BGR,2021-03-05,49938
Bulgaria,BGR,2021-03-06,50051
Bulgaria,BGR,2021-03-07,50056
Bulgaria,BGR,2021-03-08,50653
Bulgaria,BGR,2021-03-09,51644
Bulgaria,BGR,2021-03-10,52735
Bulgaria,BGR,2021-03-11,53859
Bulgaria,BGR,2021-03-12,57336
Bulgaria,BGR,2021-03-13,57767
Bulgaria,BGR,2021-03-14,58417
Bulgaria,BGR,2021-03-15,59994
Bulgaria,BGR,2021-03-16,61728
Bulgaria,BGR,2021-03-17,63752
Bulgaria,BGR,2021-03-18,66741
Bulgaria,BGR,2021-03-19,69545
Bulgaria,BGR,2021-03-20,70753
Bulgaria,BGR,2021-03-21,71224
Bulgaria,BGR,2021-03-22,73853
Bulgaria,BGR,2021-03-23,78390
Bulgaria,BGR,2021-03-24,79977
Bulgaria,BGR,2021-03-25,83134
Bulgaria,BGR,2021-03-26,87108
Bulgaria,BGR,2021-03-27,87766
Bulgaria,BGR,2021-03-28,88214
Bulgaria,BGR,2021-03-29,90327
Bulgaria,BGR,2021-03-30,93081
Bulgaria,BGR,2021-03-31,95003
Bulgaria,BGR,2021-04-01,97407
Bulgaria,BGR,2021-04-02,99882
Bulgaria,BGR,2021-04-03,100564
Bulgaria,BGR,2021-04-04,100877
Bulgaria,BGR,2021-04-05,102427
Bulgaria,BGR,2021-04-06,104845
Bulgaria,BGR,2021-04-07,107747
Bulgaria,BGR,2021-04-08,110077
Bulgaria,BGR,2021-04-09,112685
Bulgaria,BGR,2021-04-10,112978
Bulgaria,BGR,2021-04-11,113253
Bulgaria,BGR,2021-04-12,114644
Bulgaria,BGR,2021-04-13,116423
Bulgaria,BGR,2021-04-14,119879
Bulgaria,BGR,2021-04-15,123381
Bulgaria,BGR,2021-04-16,126884
Bulgaria,BGR,2021-04-17,128020
Bulgaria,BGR,2021-04-18,128538
Bulgaria,BGR,2021-04-19,131069
Bulgaria,BGR,2021-04-20,135377
Bulgaria,BGR,2021-04-21,143185
Bulgaria,BGR,2021-04-22,151817
Bulgaria,BGR,2021-04-23,160221
Bulgaria,BGR,2021-04-24,162765
Bulgaria,BGR,2021-04-25,163966
Bulgaria,BGR,2021-04-26,169868
Bulgaria,BGR,2021-04-27,177975
Bulgaria,BGR,2021-04-28,190535
Bulgaria,BGR,2021-04-29,207667
Bulgaria,BGR,2021-04-30,213354
Bulgaria,BGR,2021-05-01,215074
Bulgaria,BGR,2021-05-02,216195
Bulgaria,BGR,2021-05-03,219833
Bulgaria,BGR,2021-05-04,225387
Bulgaria,BGR,2021-05-05,251202
Bulgaria,BGR,2021-05-06,254505
Bulgaria,BGR,2021-05-07,283903
Bulgaria,BGR,2021-05-08,289612
Bulgaria,BGR,2021-05-09,291996
Bulgaria,BGR,2021-05-10,311845
Bulgaria,BGR,2021-05-11,338083
Cambodia,KHM,2021-03-01,2333
Cambodia,KHM,2021-03-02,5874
Cambodia,KHM,2021-03-03,9875
Cambodia,KHM,2021-03-04,11135
Cambodia,KHM,2021-03-05,14055
Cambodia,KHM,2021-03-06,15983
Cambodia,KHM,2021-03-07,17565
Cambodia,KHM,2021-03-08,22961
Cambodia,KHM,2021-03-09,33646
Cambodia,KHM,2021-03-10,39881
Cambodia,KHM,2021-03-11,47515
Cambodia,KHM,2021-03-12,52532
Cambodia,KHM,2021-03-13,56784
Cambodia,KHM,2021-03-14,57593
Cambodia,KHM,2021-03-15,60115
Cambodia,KHM,2021-03-16,75100
Cambodia,KHM,2021-03-18,111431
Cambodia,KHM,2021-03-19,124393
Cambodia,KHM,2021-03-20,134482
Cambodia,KHM,2021-03-21,140183
Cambodia,KHM,2021-03-22,147302
Cambodia,KHM,2021-03-23,154679
Cambodia,KHM,2021-03-24,163918
Cambodia,KHM,2021-03-25,177532
Cambodia,KHM,2021-03-26,190944
Cambodia,KHM,2021-03-27,205039
Cambodia,KHM,2021-03-28,212004
Cambodia,KHM,2021-03-29,220195
Cambodia,KHM,2021-03-30,227103
Cambodia,KHM,2021-03-31,238516
Cambodia,KHM,2021-04-01,241730
Cambodia,KHM,2021-04-02,245325
Cambodia,KHM,2021-04-03,247579
Cambodia,KHM,2021-04-04,248440
Cambodia,KHM,2021-04-05,251280
Cambodia,KHM,2021-04-06,253146
Cambodia,KHM,2021-04-07,255123
Cambodia,KHM,2021-04-08,257434
Cambodia,KHM,2021-04-09,260864
Cambodia,KHM,2021-04-10,265960
Cambodia,KHM,2021-04-11,267980
Cambodia,KHM,2021-04-12,271725
Cambodia,KHM,2021-04-13,276428
Cambodia,KHM,2021-04-14,278487
Cambodia,KHM,2021-04-15,285491
Cambodia,KHM,2021-04-16,299949
Cambodia,KHM,2021-04-17,301907
Cambodia,KHM,2021-04-18,301914
Cambodia,KHM,2021-04-19,381180
Cambodia,KHM,2021-04-20,433244
Cambodia,KHM,2021-04-21,494930
Cambodia,KHM,2021-04-22,564566
Cambodia,KHM,2021-04-23,633770
Cambodia,KHM,2021-04-24,684574
Cambodia,KHM,2021-04-25,732308
Cambodia,KHM,2021-04-26,777643
Cambodia,KHM,2021-04-27,818713
Cambodia,KHM,2021-04-29,911669
Cambodia,KHM,2021-04-30,945222
Cambodia,KHM,2021-05-01,970889
Cambodia,KHM,2021-05-02,984781
Cambodia,KHM,2021-05-03,1003837
Cambodia,KHM,2021-05-04,1027787
Cambodia,KHM,2021-05-05,1043691
Cambodia,KHM,2021-05-06,1080684
Cambodia,KHM,2021-05-07,1102373
Cambodia,KHM,2021-05-08,1107881
Cambodia,KHM,2021-05-09,1110928
Cambodia,KHM,2021-05-10,1117280
Cambodia,KHM,2021-05-11,1123726
Canada,CAN,2021-01-06,430
Canada,CAN,2021-01-07,1087
Canada,CAN,2021-01-08,2027
Canada,CAN,2021-01-09,2940
Canada,CAN,2021-01-10,2942
Canada,CAN,2021-01-11,2942
Canada,CAN,2021-01-12,3023
Canada,CAN,2021-01-13,11931
Canada,CAN,2021-01-14,14492
Canada,CAN,2021-01-15,17994
Canada,CAN,2021-01-16,19114
Canada,CAN,2021-01-17,20304
Canada,CAN,2021-01-18,21034
Canada,CAN,2021-01-19,24385
Canada,CAN,2021-01-20,37048
Canada,CAN,2021-01-21,43252
Canada,CAN,2021-01-22,49491
Canada,CAN,2021-01-23,53804
Canada,CAN,2021-01-24,56441
Canada,CAN,2021-01-25,64653
Canada,CAN,2021-01-26,72811
Canada,CAN,2021-01-27,82196
Canada,CAN,2021-01-28,91944
Canada,CAN,2021-01-29,101175
Canada,CAN,2021-01-30,109501
Canada,CAN,2021-01-31,111890
Canada,CAN,2021-02-01,116317
Canada,CAN,2021-02-02,121087
Canada,CAN,2021-02-03,130133
Canada,CAN,2021-02-04,142437
Canada,CAN,2021-02-05,155503
Canada,CAN,2021-02-06,168987
Canada,CAN,2021-02-07,176584
Canada,CAN,2021-02-08,187434
Canada,CAN,2021-02-09,204059
Canada,CAN,2021-02-10,223991
Canada,CAN,2021-02-11,244100
Canada,CAN,2021-02-12,266826
Canada,CAN,2021-02-13,287470
Canada,CAN,2021-02-14,301732
Canada,CAN,2021-02-15,309982
Canada,CAN,2021-02-16,327770
Canada,CAN,2021-02-17,343423
Canada,CAN,2021-02-18,363132
Canada,CAN,2021-02-19,387694
Canada,CAN,2021-02-20,404466
Canada,CAN,2021-02-21,417478
Canada,CAN,2021-02-22,449546
Canada,CAN,2021-02-23,467772
Canada,CAN,2021-02-24,482047
Canada,CAN,2021-02-25,498860
Canada,CAN,2021-02-26,511975
Canada,CAN,2021-02-27,519782
Canada,CAN,2021-02-28,525025
Canada,CAN,2021-03-01,538239
Canada,CAN,2021-03-02,548204
Canada,CAN,2021-03-03,554427
Canada,CAN,2021-03-04,558882
Canada,CAN,2021-03-05,561971
Canada,CAN,2021-03-06,564217
Canada,CAN,2021-03-07,565719
Canada,CAN,2021-03-08,575602
Canada,CAN,2021-03-09,579032
Canada,CAN,2021-03-10,583483
Canada,CAN,2021-03-11,587651
Canada,CAN,2021-03-12,590674
Canada,CAN,2021-03-13,593331
Canada,CAN,2021-03-14,595333
Canada,CAN,2021-03-15,600918
Canada,CAN,2021-03-16,604921
Canada,CAN,2021-03-17,610071
Canada,CAN,2021-03-18,615681
Canada,CAN,2021-03-19,621601
Canada,CAN,2021-03-20,626214
Canada,CAN,2021-03-21,629956
Canada,CAN,2021-03-22,633512
Canada,CAN,2021-03-23,637427
Canada,CAN,2021-03-24,642371
Canada,CAN,2021-03-25,648991
Canada,CAN,2021-03-26,657291
Canada,CAN,2021-03-27,662655
Canada,CAN,2021-03-28,666633
Canada,CAN,2021-03-29,672214
Canada,CAN,2021-03-30,679469
Canada,CAN,2021-03-31,685974
Canada,CAN,2021-04-01,696128
Canada,CAN,2021-04-02,700177
Canada,CAN,2021-04-03,704399
Canada,CAN,2021-04-04,704403
Canada,CAN,2021-04-05,718462
Canada,CAN,2021-04-06,730958
Canada,CAN,2021-04-07,746667
Canada,CAN,2021-04-08,763727
Canada,CAN,2021-04-09,780400
Canada,CAN,2021-04-10,794186
Canada,CAN,2021-04-11,797265
Canada,CAN,2021-04-12,815659
Canada,CAN,2021-04-13,829067
Canada,CAN,2021-04-14,840602
Canada,CAN,2021-04-15,854586
Canada,CAN,2021-04-16,884012
Canada,CAN,2021-04-17,908060
Canada,CAN,2021-04-18,913214
Canada,CAN,2021-04-19,933484
Canada,CAN,2021-04-20,944964
Canada,CAN,2021-04-21,957945
Canada,CAN,2021-04-22,974515
Canada,CAN,2021-04-23,993480
Canada,CAN,2021-04-24,1008649
Canada,CAN,2021-04-25,1018288
Canada,CAN,2021-04-26,1027150
Canada,CAN,2021-04-27,1046076
Canada,CAN,2021-04-28,1061436
Canada,CAN,2021-04-29,1082053
Canada,CAN,2021-04-30,1090114
Canada,CAN,2021-05-01,1117830
Canada,CAN,2021-05-02,1128778
Canada,CAN,2021-05-03,1136877
Canada,CAN,2021-05-04,1156128
Canada,CAN,2021-05-05,1173962
Canada,CAN,2021-05-06,1196166
Canada,CAN,2021-05-07,1221019
Canada,CAN,2021-05-08,1240997
Canada,CAN,2021-05-09,1248931
Canada,CAN,2021-05-10,1267125
Canada,CAN,2021-05-11,1285391
Cayman Islands,CYM,2021-02-04,3197
Cayman Islands,CYM,2021-02-09,4770
Cayman Islands,CYM,2021-02-10,5174
Cayman Islands,CYM,2021-02-12,6371
Cayman Islands,CYM,2021-02-17,6942
Cayman Islands,CYM,2021-02-19,7008
Cayman Islands,CYM,2021-02-20,7638
Cayman Islands,CYM,2021-02-23,7693
Cayman Islands,CYM,2021-02-24,7758
Cayman Islands,CYM,2021-03-05,8878
Cayman Islands,CYM,2021-03-12,10116
Cayman Islands,CYM,2021-03-16,11648
Cayman Islands,CYM,2021-03-18,12347
Cayman Islands,CYM,2021-03-19,12824
Cayman Islands,CYM,2021-03-22,13544
Cayman Islands,CYM,2021-03-24,14775
Cayman Islands,CYM,2021-03-25,15456
Cayman Islands,CYM,2021-03-29,17958
Cayman Islands,CYM,2021-03-31,19085
Cayman Islands,CYM,2021-04-01,20156
Cayman Islands,CYM,2021-04-07,22172
Cayman Islands,CYM,2021-04-08,23594
Cayman Islands,CYM,2021-04-09,24553
Cayman Islands,CYM,2021-04-13,26504
Cayman Islands,CYM,2021-04-15,27093
Cayman Islands,CYM,2021-04-16,27306
Cayman Islands,CYM,2021-04-20,28736
Cayman Islands,CYM,2021-04-21,28988
Cayman Islands,CYM,2021-04-30,29920
Cayman Islands,CYM,2021-05-07,32302
Chile,CHL,2021-01-13,1029
Chile,CHL,2021-01-14,5825
Chile,CHL,2021-01-15,8299
Chile,CHL,2021-01-16,8366
Chile,CHL,2021-01-17,8366
Chile,CHL,2021-01-18,8366
Chile,CHL,2021-01-19,8368
Chile,CHL,2021-01-20,8368
Chile,CHL,2021-01-21,8368
Chile,CHL,2021-01-22,8368
Chile,CHL,2021-01-23,8368
Chile,CHL,2021-01-24,8368
Chile,CHL,2021-01-25,9771
Chile,CHL,2021-01-26,10366
Chile,CHL,2021-01-27,10400
Chile,CHL,2021-01-28,10400
Chile,CHL,2021-01-29,10405
Chile,CHL,2021-01-30,10405
Chile,CHL,2021-01-31,10405
Chile,CHL,2021-02-01,10405
Chile,CHL,2021-02-02,10411
Chile,CHL,2021-02-03,10411
Chile,CHL,2021-02-04,12519
Chile,CHL,2021-02-05,13189
Chile,CHL,2021-02-06,13194
Chile,CHL,2021-02-07,13195
Chile,CHL,2021-02-08,24963
Chile,CHL,2021-02-09,44323
Chile,CHL,2021-02-10,52655
Chile,CHL,2021-02-11,55536
Chile,CHL,2021-02-12,55746
Chile,CHL,2021-02-13,55780
Chile,CHL,2021-02-14,55780
Chile,CHL,2021-02-15,55780
Chile,CHL,2021-02-16,55790
Chile,CHL,2021-02-17,55790
Chile,CHL,2021-02-18,55790
Chile,CHL,2021-02-19,55790
Chile,CHL,2021-02-20,55790
Chile,CHL,2021-02-21,55790
Chile,CHL,2021-02-22,55811
Chile,CHL,2021-02-23,55851
Chile,CHL,2021-02-24,56024
Chile,CHL,2021-02-25,56168
Chile,CHL,2021-02-26,56286
Chile,CHL,2021-02-27,56290
Chile,CHL,2021-02-28,56290
Chile,CHL,2021-03-01,56697
Chile,CHL,2021-03-02,69110
Chile,CHL,2021-03-03,223152
Chile,CHL,2021-03-04,388960
Chile,CHL,2021-03-05,550503
Chile,CHL,2021-03-06,574628
Chile,CHL,2021-03-07,581522
Chile,CHL,2021-03-08,795495
Chile,CHL,2021-03-09,1032971
Chile,CHL,2021-03-10,1298420
Chile,CHL,2021-03-11,1543899
Chile,CHL,2021-03-12,1766981
Chile,CHL,2021-03-13,1793108
Chile,CHL,2021-03-14,1796942
Chile,CHL,2021-03-15,2069332
Chile,CHL,2021-03-16,2312761
Chile,CHL,2021-03-17,2528753
Chile,CHL,2021-03-18,2714805
Chile,CHL,2021-03-19,2869539
Chile,CHL,2021-03-20,2880522
Chile,CHL,2021-03-21,2881697
Chile,CHL,2021-03-22,3003616
Chile,CHL,2021-03-23,3094127
Chile,CHL,2021-03-24,3158880
Chile,CHL,2021-03-25,3214063
Chile,CHL,2021-03-26,3264976
Chile,CHL,2021-03-27,3267719
Chile,CHL,2021-03-28,3268140
Chile,CHL,2021-03-29,3383591
Chile,CHL,2021-03-30,3528132
Chile,CHL,2021-03-31,3681250
Chile,CHL,2021-04-01,3849663
Chile,CHL,2021-04-02,3854831
Chile,CHL,2021-04-03,3856173
Chile,CHL,2021-04-04,3856632
Chile,CHL,2021-04-05,4061286
Chile,CHL,2021-04-06,4207725
Chile,CHL,2021-04-07,4345920
Chile,CHL,2021-04-08,4508510
Chile,CHL,2021-04-09,4656428
Chile,CHL,2021-04-10,4671246
Chile,CHL,2021-04-11,4672603
Chile,CHL,2021-04-12,4831173
Chile,CHL,2021-04-13,4990842
Chile,CHL,2021-04-14,5140206
Chile,CHL,2021-04-15,5283985
Chile,CHL,2021-04-16,5416526
Chile,CHL,2021-04-17,5430856
Chile,CHL,2021-04-18,5432607
Chile,CHL,2021-04-19,5580945
Chile,CHL,2021-04-20,5727667
Chile,CHL,2021-04-21,5872450
Chile,CHL,2021-04-22,6015552
Chile,CHL,2021-04-23,6158557
Chile,CHL,2021-04-24,6170414
Chile,CHL,2021-04-25,6171099
Chile,CHL,2021-04-26,6323858
Chile,CHL,2021-04-27,6455289
Chile,CHL,2021-04-28,6579996
Chile,CHL,2021-04-29,6703920
Chile,CHL,2021-04-30,6740560
Chile,CHL,2021-05-01,6741760
Chile,CHL,2021-05-02,6742416
Chile,CHL,2021-05-03,6817659
Chile,CHL,2021-05-04,6905503
Chile,CHL,2021-05-05,6998255
Chile,CHL,2021-05-06,7074191
Chile,CHL,2021-05-07,7136976
Chile,CHL,2021-05-08,7145083
Chile,CHL,2021-05-09,7145524
Chile,CHL,2021-05-10,7211470
Colombia,COL,2021-03-13,33242
Colombia,COL,2021-03-14,39548
Colombia,COL,2021-03-15,44967
Colombia,COL,2021-03-16,47210
Colombia,COL,2021-03-17,53118
Colombia,COL,2021-03-18,53892
Colombia,COL,2021-03-19,54162
Colombia,COL,2021-03-20,54528
Colombia,COL,2021-03-21,57849
Colombia,COL,2021-03-22,60324
Colombia,COL,2021-03-23,62829
Colombia,COL,2021-03-24,74274
Colombia,COL,2021-03-25,117117
Colombia,COL,2021-03-26,148108
Colombia,COL,2021-03-27,176068
Colombia,COL,2021-03-28,194296
Colombia,COL,2021-03-29,228486
Colombia,COL,2021-03-30,262707
Colombia,COL,2021-03-31,286067
Colombia,COL,2021-04-01,334955
Colombia,COL,2021-04-02,364253
Colombia,COL,2021-04-03,391193
Colombia,COL,2021-04-04,402200
Colombia,COL,2021-04-05,423536
Colombia,COL,2021-04-07,542537
Colombia,COL,2021-04-08,640077
Colombia,COL,2021-04-09,744266
Colombia,COL,2021-04-10,808785
Colombia,COL,2021-04-12,914757
Colombia,COL,2021-04-13,1009672
Colombia,COL,2021-04-14,1047955
Colombia,COL,2021-04-16,1093853
Colombia,COL,2021-04-17,1135662
Colombia,COL,2021-04-18,1155411
Colombia,COL,2021-04-19,1188303
Colombia,COL,2021-04-20,1231864
Colombia,COL,2021-04-21,1280891
Colombia,COL,2021-04-22,1320251
Colombia,COL,2021-04-23,1357291
Colombia,COL,2021-04-24,1391979
Colombia,COL,2021-04-25,1411553
Colombia,COL,2021-04-27,1476363
Colombia,COL,2021-04-28,1505225
Colombia,COL,2021-04-29,1546311
Colombia,COL,2021-04-30,1627032
Colombia,COL,2021-05-01,1700471
Colombia,COL,2021-05-02,1766080
Colombia,COL,2021-05-07,2235245
Colombia,COL,2021-05-10,2440975
Costa Rica,CRI,2021-01-15,55
Costa Rica,CRI,2021-01-18,132
Costa Rica,CRI,2021-01-25,2421
Costa Rica,CRI,2021-02-01,11838
Costa Rica,CRI,2021-02-08,28363
Costa Rica,CRI,2021-02-15,42553
Costa Rica,CRI,2021-02-22,44021
Costa Rica,CRI,2021-03-01,46117
Costa Rica,CRI,2021-03-05,51224
Costa Rica,CRI,2021-03-08,52745
Costa Rica,CRI,2021-03-12,53898
Costa Rica,CRI,2021-03-15,57994
Costa Rica,CRI,2021-03-22,106227
Costa Rica,CRI,2021-03-24,134633
Costa Rica,CRI,2021-03-29,160263
Costa Rica,CRI,2021-04-06,213562
Costa Rica,CRI,2021-04-12,232508
Costa Rica,CRI,2021-04-19,247734
Costa Rica,CRI,2021-04-26,280202
Costa Rica,CRI,2021-05-03,345153
Costa Rica,CRI,2021-05-10,436630
Croatia,HRV,2021-01-25,11907
Croatia,HRV,2021-02-01,25099
Croatia,HRV,2021-02-03,28865
Croatia,HRV,2021-02-04,35912
Croatia,HRV,2021-02-09,41966
Croatia,HRV,2021-02-11,47969
Croatia,HRV,2021-02-15,52778
Croatia,HRV,2021-02-18,55053
Croatia,HRV,2021-02-22,57835
Croatia,HRV,2021-02-24,58305
Croatia,HRV,2021-02-25,58511
Croatia,HRV,2021-03-01,59983
Croatia,HRV,2021-03-04,60000
Croatia,HRV,2021-03-08,63056
Croatia,HRV,2021-03-12,67533
Croatia,HRV,2021-03-19,76460
Croatia,HRV,2021-03-22,79209
Croatia,HRV,2021-03-26,80829
Croatia,HRV,2021-03-28,81748
Croatia,HRV,2021-03-31,89313
Croatia,HRV,2021-04-01,92380
Croatia,HRV,2021-04-02,96047
Croatia,HRV,2021-04-04,98334
Croatia,HRV,2021-04-06,99027
Croatia,HRV,2021-04-07,100808
Croatia,HRV,2021-04-08,102546
Croatia,HRV,2021-04-09,107023
Croatia,HRV,2021-04-10,110409
Croatia,HRV,2021-04-11,110566
Croatia,HRV,2021-04-12,111544
Croatia,HRV,2021-04-13,113822
Croatia,HRV,2021-04-14,117283
Croatia,HRV,2021-04-15,124459
